Date,forecasted_solar_penetration,Hour,Day Ahead APX Price
2020-01-04 04:00:00,1.9175593752645612,4,0.15522119341563784
2020-01-04 04:30:00,1.9631252205202792,4,0.15522119341563784
2020-01-04 05:00:00,2.0040312099488014,5,0.15637860082304522
2020-01-04 05:30:00,2.008625983883738,5,0.15637860082304522
2020-01-04 06:00:00,2.0499905984119,6,0.16144547325102876
2020-01-04 06:30:00,1.9545204400958125,6,0.16144547325102876
2020-01-04 07:00:00,1.9716106161318363,7,0.16797839506172835
2020-01-04 07:30:00,1.9558752766259773,7,0.16797839506172835
2020-01-04 08:00:00,1.9272911007185052,8,0.18209876543209874
2020-01-04 08:30:00,1.921351248008924,8,0.18209876543209874
2020-01-04 09:00:00,1.8455018394259184,9,0.1887088477366255
2020-01-04 09:30:00,1.9649049418204856,9,0.1887088477366255
2020-01-04 10:00:00,2.019046458182965,10,0.19043209876543205
2020-01-04 10:30:00,2.079074145325038,10,0.19043209876543205
2020-01-04 11:00:00,2.2476148336203527,11,0.19398148148148142
2020-01-04 11:30:00,2.287311266784755,11,0.19398148148148142
2020-01-04 12:00:00,2.336833421033814,12,0.19398148148148142
2020-01-04 12:30:00,2.4547527823832667,12,0.19398148148148142
2020-01-04 13:00:00,2.458484758031896,13,0.19863683127572013
2020-01-04 13:30:00,2.5593340959457933,13,0.19863683127572013
2020-01-04 14:00:00,2.5318981485148013,14,0.1965020576131687
2020-01-04 14:30:00,2.4229165932935186,14,0.1965020576131687
2020-01-04 15:00:00,2.305346573154317,15,0.18320473251028802
2020-01-04 15:30:00,2.152961506702185,15,0.18320473251028802
2020-01-04 16:00:00,2.0297205294746816,16,0.21916152263374483
2020-01-04 16:30:00,1.9225092350082995,16,0.21916152263374483
2020-01-04 17:00:00,1.7513755667710036,17,0.2515432098765432
2020-01-04 17:30:00,1.7733430003611266,17,0.2515432098765432
2020-01-04 18:00:00,1.7411145451686922,18,0.22986111111111107
2020-01-04 18:30:00,1.727962217037372,18,0.22986111111111107
2020-01-04 19:00:00,1.7266301865519842,19,0.20426954732510288
2020-01-04 19:30:00,1.7623061661435273,19,0.20426954732510288
2020-01-04 20:00:00,1.7744194480291593,20,0.19215534979423865
2020-01-04 20:30:00,1.8220484890122624,20,0.19215534979423865
2020-01-04 21:00:00,1.924701050234481,21,0.18966049382716044
2020-01-04 21:30:00,2.01183370519326,21,0.18966049382716044
2020-01-04 22:00:00,2.0684464800933737,22,0.18557098765432095
2020-01-04 22:30:00,2.1405931964858547,22,0.18557098765432095
2020-01-04 23:00:00,2.2959488898840354,23,0.20010288065843618
2020-01-04 23:30:00,2.050109392487435,23,0.20010288065843618
2020-01-05 00:00:00,1.9417709282129223,0,0.17299382716049377
2020-01-05 00:30:00,1.7560755880315415,0,0.17299382716049377
2020-01-05 01:00:00,1.718576759471659,1,0.170216049382716
2020-01-05 01:30:00,2.033048471299922,1,0.170216049382716
2020-01-05 02:00:00,2.4126546250097127,2,0.16756687242798352
2020-01-05 02:30:00,2.563310732329939,2,0.16756687242798352
2020-01-05 03:00:00,2.6012120450956333,3,0.16725823045267485
2020-01-05 03:30:00,2.689399404543412,3,0.16725823045267485
2020-01-05 04:00:00,2.672846561259285,4,0.16399176954732508
2020-01-05 04:30:00,2.779417773291757,4,0.16399176954732508
2020-01-05 05:00:00,2.807260723669704,5,0.16507201646090536
2020-01-05 05:30:00,2.838870278186257,5,0.16507201646090536
2020-01-05 06:00:00,2.597631973990365,6,0.16671810699588474
2020-01-05 06:30:00,2.4945455604218374,6,0.16671810699588474
2020-01-05 07:00:00,2.4406960693669504,7,0.17204218106995878
2020-01-05 07:30:00,2.4709031547324423,7,0.17204218106995878
2020-01-05 08:00:00,2.323332887230622,8,0.17695473251028804
2020-01-05 08:30:00,2.272547131001513,8,0.17695473251028804
2020-01-05 09:00:00,2.272315067636327,9,0.1845421810699588
2020-01-05 09:30:00,2.317499074623953,9,0.1845421810699588
2020-01-05 10:00:00,2.423498270023864,10,0.20010288065843618
2020-01-05 10:30:00,2.3669867467079237,10,0.20010288065843618
2020-01-05 11:00:00,2.3805862592515745,11,0.1863168724279835
2020-01-05 11:30:00,2.4060937639422755,11,0.1863168724279835
2020-01-05 12:00:00,2.4210811033775474,12,0.18724279835390945
2020-01-05 12:30:00,2.542203304532598,12,0.18724279835390945
2020-01-05 13:00:00,2.5040077057276027,13,0.19753086419753085
2020-01-05 13:30:00,2.485000833066964,13,0.19753086419753085
2020-01-05 14:00:00,2.5154182356186805,14,0.20010288065843618
2020-01-05 14:30:00,2.450846646317375,14,0.20010288065843618
2020-01-05 15:00:00,2.4858443389323086,15,0.19184670781893004
2020-01-05 15:30:00,2.2913376922978963,15,0.19184670781893004
2020-01-05 16:00:00,2.1253734746575765,16,0.22325102880658432
2020-01-05 16:30:00,2.067364109389905,16,0.22325102880658432
2020-01-05 17:00:00,1.9673405190438893,17,0.2493055555555555
2020-01-05 17:30:00,1.9638726333913064,17,0.2493055555555555
2020-01-05 18:00:00,1.9354995677875677,18,0.21741255144032923
2020-01-05 18:30:00,1.9587078028683893,18,0.21741255144032923
2020-01-05 19:00:00,1.915316518951862,19,0.2039094650205761
2020-01-05 19:30:00,2.0305914421580686,19,0.2039094650205761
2020-01-05 20:00:00,1.9781426594752796,20,0.18572530864197528
2020-01-05 20:30:00,2.0865366176158058,20,0.18572530864197528
2020-01-05 21:00:00,2.2336812403675648,21,0.18981481481481483
2020-01-05 21:30:00,2.2998289881749616,21,0.18981481481481483
2020-01-05 22:00:00,2.46240568572413,22,0.17980967078189297
2020-01-05 22:30:00,2.5918165700720888,22,0.17980967078189297
2020-01-05 23:00:00,2.6590281550828267,23,0.16244855967078187
2020-01-05 23:30:00,2.6443784111774487,23,0.16244855967078187
2020-01-06 00:00:00,2.4386614823074524,0,0.1621141975308642
2020-01-06 00:30:00,2.336874083006981,0,0.1621141975308642
2020-01-06 01:00:00,2.466642767402704,1,0.16226851851851848
2020-01-06 01:30:00,2.5470152530503394,1,0.16226851851851848
2020-01-06 02:00:00,2.510058255245376,2,0.15936213991769543
2020-01-06 02:30:00,2.638214456099737,2,0.15936213991769543
2020-01-06 03:00:00,2.5775547598807806,3,0.157716049382716
2020-01-06 03:30:00,2.668258355573421,3,0.157716049382716
2020-01-06 04:00:00,2.539406944858952,4,0.16162551440329215
2020-01-06 04:30:00,2.5400369458356864,4,0.16162551440329215
2020-01-06 05:00:00,2.364253909028088,5,0.17057613168724278
2020-01-06 05:30:00,2.415364912223784,5,0.17057613168724278
2020-01-06 06:00:00,2.2776039374676915,6,0.19246399176954732
2020-01-06 06:30:00,1.9597324894472692,6,0.19246399176954732
2020-01-06 07:00:00,1.87441569899925,7,0.19547325102880658
2020-01-06 07:30:00,1.8323142678691944,7,0.19547325102880658
2020-01-06 08:00:00,1.7729882498606253,8,0.20102880658436212
2020-01-06 08:30:00,1.750909218449432,8,0.20102880658436212
2020-01-06 09:00:00,1.6606289668422018,9,0.19886831275720163
2020-01-06 09:30:00,1.7600160001419691,9,0.19886831275720163
2020-01-06 10:00:00,1.85636534173092,10,0.19542181069958847
2020-01-06 10:30:00,1.8806113652668328,10,0.19542181069958847
2020-01-06 11:00:00,1.9008158326394395,11,0.19279835390946498
2020-01-06 11:30:00,1.9383765757338771,11,0.19279835390946498
2020-01-06 12:00:00,1.9633268351950623,12,0.19099794238683127
2020-01-06 12:30:00,2.0196809006434764,12,0.19099794238683127
2020-01-06 13:00:00,2.028736609172286,13,0.19287551440329215
2020-01-06 13:30:00,2.097341672280075,13,0.19287551440329215
2020-01-06 14:00:00,2.1117724807274043,14,0.19753086419753085
2020-01-06 14:30:00,2.0952137326724416,14,0.19753086419753085
2020-01-06 15:00:00,2.183002505355055,15,0.19814814814814813
2020-01-06 15:30:00,2.103652326428249,15,0.19814814814814813
2020-01-06 16:00:00,1.9539048176882297,16,0.2102109053497942
2020-01-06 16:30:00,1.9248676426130265,16,0.2102109053497942
2020-01-06 17:00:00,1.8601100876464136,17,0.2316872427983539
2020-01-06 17:30:00,1.808048123703015,17,0.2316872427983539
2020-01-06 18:00:00,1.82563689586336,18,0.21836419753086417
2020-01-06 18:30:00,1.8358369192469093,18,0.21836419753086417
2020-01-06 19:00:00,1.8024099126707256,19,0.21111111111111108
2020-01-06 19:30:00,1.873392913464848,19,0.21111111111111108
2020-01-06 20:00:00,1.8756599148992124,20,0.19079218106995882
2020-01-06 20:30:00,1.920266963286576,20,0.19079218106995882
2020-01-06 21:00:00,1.941677016266203,21,0.19133230452674893
2020-01-06 21:30:00,1.9907547912167975,21,0.19133230452674893
2020-01-06 22:00:00,2.118730899330354,22,0.17695473251028804
2020-01-06 22:30:00,2.0992493569305206,22,0.17695473251028804
2020-01-06 23:00:00,2.2089258070738604,23,0.17175925925925922
2020-01-06 23:30:00,2.230300139581876,23,0.17175925925925922
2020-01-07 00:00:00,2.2237353717702257,0,0.16975308641975306
2020-01-07 00:30:00,2.0869325982898106,0,0.16975308641975306
2020-01-07 01:00:00,1.8363599803365511,1,0.1670267489711934
2020-01-07 01:30:00,1.9382327884941208,1,0.1670267489711934
2020-01-07 02:00:00,2.024148003456992,2,0.1650462962962963
2020-01-07 02:30:00,2.0724005467262314,2,0.1650462962962963
2020-01-07 03:00:00,2.1496004798924004,3,0.16628086419753085
2020-01-07 03:30:00,2.0955087872553086,3,0.16628086419753085
2020-01-07 04:00:00,2.140362374061274,4,0.1691872427983539
2020-01-07 04:30:00,2.2260326157942742,4,0.1691872427983539
2020-01-07 05:00:00,2.268072108164204,5,0.18724279835390945
2020-01-07 05:30:00,2.343297477726128,5,0.18724279835390945
2020-01-07 06:00:00,2.082831103654449,6,0.20969650205761314
2020-01-07 06:30:00,1.9645178859016887,6,0.20969650205761314
2020-01-07 07:00:00,1.8426704153031832,7,0.20910493827160492
2020-01-07 07:30:00,1.867488566011332,7,0.20910493827160492
2020-01-07 08:00:00,1.8338083419967968,8,0.21442901234567896
2020-01-07 08:30:00,2.009896713135173,8,0.21442901234567896
2020-01-07 09:00:00,2.007027215647268,9,0.21152263374485591
